"Województwo";"Powiat";"Wybierany organ";"Numer okręgu";"Liczba mandatów";"Liczba list";"Liczba kandydatów";"Mieszkańcy";"Wyborcy";"Siedziba TKW";"Opis granic";"TERYT Powiatu";"Liczba wysłanych pakietów wyborczych"
"podkarpackie";"rzeszowski";"Rada Powiatu Rzeszowskiego";1;4;3;18;24187;18991;"Rzeszów";"gminy: Kamień, Sokołów Małopolski";"181600";2
"podkarpackie";"rzeszowski";"Rada Powiatu Rzeszowskiego";2;3;3;15;19059;14772;"Rzeszów";"gmina Głogów Małopolski";"181600";1
"podkarpackie";"rzeszowski";"Rada Powiatu Rzeszowskiego";3;6;3;21;35790;27564;"Rzeszów";"gminy: Krasne, Trzebownisko";"181600";1
"podkarpackie";"rzeszowski";"Rada Powiatu Rzeszowskiego";4;3;3;13;16244;12844;"Rzeszów";"gmina Świlcza";"181600";4
"podkarpackie";"rzeszowski";"Rada Powiatu Rzeszowskiego";5;4;3;17;20815;16429;"Rzeszów";"gmina Boguchwała";"181600";1
"podkarpackie";"rzeszowski";"Rada Powiatu Rzeszowskiego";6;3;3;14;17393;13710;"Rzeszów";"gminy: Lubenia, Tyczyn";"181600";2
"podkarpackie";"rzeszowski";"Rada Powiatu Rzeszowskiego";7;3;3;12;17798;14142;"Rzeszów";"gminy: Błażowa, Chmielnik";"181600";0
"podkarpackie";"rzeszowski";"Rada Powiatu Rzeszowskiego";8;3;3;13;19727;15859;"Rzeszów";"miasto Dynów, gmina Dynów, gmina Hyżne";"181600";1
"podkarpackie";"sanocki";"Rada Powiatu Sanockiego";1;5;5;35;23066;18703;"Sanok";"gminy: Besko, Bukowsko, Zarszyn, Komańcza";"181700";11
"podkarpackie";"sanocki";"Rada Powiatu Sanockiego";2;3;5;25;12736;10351;"Sanok";"gminy: Zagórz";"181700";1
"podkarpackie";"sanocki";"Rada Powiatu Sanockiego";3;8;6;60;33647;28525;"Sanok";"gmina miejska Sanok";"181700";6
"podkarpackie";"sanocki";"Rada Powiatu Sanockiego";4;5;5;35;20007;15970;"Sanok";"gminy: Sanok (gmina wiejska), Tyrawa Wołoska";"181700";0
"podkarpackie";"stalowowolski";"Rada Powiatu Stalowowolskiego";1;6;5;36;29644;24978;"Stalowa Wola";"Gmina Stalowa Wola ulice: 11-go Listopada, 3-go Maja, Aleje Jana Pawła II: 2 - 148 numery parzyste; 29 - 49 numery nieparzyste, Aleksandra Fredry, Bartosza Głowackiego, Boczna, Bolesława Chrobrego, Braci Szumielewiczów, Brandwicka, Bratkowa, Broniewskiego, Bronisława Chudzyńskiego, Bronisława Kochana, Brzozowa, Czajkowskiego, Czarnieckiego: 5 - 13 numery nieparzyste, 14; 22 - 24; 38, Chmielna, Cicha, Cyprysowa, Czesława Niemena, Czwartaków, Dąbrowskiego, Dębowa, Dionizego Komana, Dolina, Działkowa, Emilii Plater, Feliksa Nowowiejskiego, Franciszkańska, Fryderyka Chopina, Generała Leopolda Okulickiego: 40 - 56B numery parzyste; 85 - 123 numery nieparzyste; 116 - 138 numery parzyste, Gen. Wł. Andersa, Głogowa, Górka, Graniczna, Grochowa, Grunwaldzka, Harcerska, Henryka Trojanowskiego, Ignacego Paderewskiego, Jagiellońska, Jałowcowa, Janusza Korczaka, Jaśminowa, Jodłowa, Józefa Poniatowskiego: 41 - 69 numery nieparzyste; 86 - 104 numery parzyste, 2 - 40 wszystkie numery; 42 - 46 numery parzyste; 68 - 84B numery parzyste, Karnaty, Karola Szymanowskiego, Karpacka, Kasztanowa, Kazimierza Wielkiego, Klasztorna, Klonowa, Kochanowskiego, Kołłątaja, Komisji Edukacji Narodowej: 1, 2 - 14 numery parzyste, Konopnickiej, Konwaliowa, Kopernika, Kościuszki, Kpt. Marcina Kusińskiego, Krasickiego, Krokusowa, Ks. Jerzego Popiełuszki numer 4, Księżnej Anny Lubomirskiej, Krzywa, Kusocińskiego, Lipowa, Mariana Dziubińskiego, Matejki, M. Dąbrowskiej, Michała Ogińskiego, Mieszka I-go, Mikołaja Reja, Mjr Hubala, Modrzewiowa, Moniuszki, Monte Cassino, Morelowa, Mostowa, Niemcewicza, Obrońców Pokoju, Obrońców Westerplatte, Ogrodowa, Okrężna, Orzechowa, Ossowskiego, Owocowa, Parkowa, Partyzantów, Piaskowa, Piastowska, Podgórna, Pogodna, Polna, Poprzeczna, Por. Jana Rostka, Por. Józefa Sarny, Por. Michała Latawca, Por. Stanisława Sołtysa, Por. Waltera Szenklera, Posanie, Poziomkowa, Ppor. Tadeusza Sochy, Prymasa Stefana Wyszyńskiego: 2 - 12 numery parzyste, Przemysłowa numer 10, Przestrzenna, Romualda Traugutta, Retmańska, Przedwiośnie, Rolna, Rozwadowska, Różana, Rynek, Rzeczna, Sandomierska, Sasankowa, Siedliska, Sikorskiego, Składowa, Skłodowskiej, Sobieskiego, Sochy, Starowiejska, St. Bełżyńskiego, Stefana Batorego, Stokrotki, Strażacka, Szewska, Ściegiennego, Świerkowa, Targowa, Topolowa, Torowa, Tysiąclecia, Wacława Górskiego, Wałowa, Wędkarska, Wiejska, Wieniawskiego, Wiklinowa, Wiśniowa, Witolda Habdank Kossowskiego, Witosa, Władysława Orkana, Wodna, Wojska Polskiego: 1 - 15 numery nieparzyste; 2 - 44 numery parzyste, Wspólna, Zacisze, Zasanie, Zielona, Ziołowa, Żwirki i Wigury, Żurawia, Żytnia.";"181800";3
"podkarpackie";"stalowowolski";"Rada Powiatu Stalowowolskiego";2;5;5;31;23323;19895;"Stalowa Wola";"Gmina Stalowa Wola ulice: 1-go Sierpnia, Akacjowa, Aleje Jana Pawła II: 1 - 23 numery nieparzyste, Asnyka, Bema, Bojanowska, Centralnego Okręgu Przemysłowego, Chyły, Ciemny Kąt, Czarnieckiego: 4 - 12 numery parzyste, Energetyków, Eugeniusza Kwiatkowskiego, Floriańska, Generała Leopolda Okulickiego: 1A - 30 wszystkie numery; 31 - 57 numery nieparzyste; 58 - 84 wszystkie numery; 86 - 114 numery parzyste; 142a - 142f, Gen. Tadeusza Kasprzyckiego, Handlowa, Hutnicza, Ignacego Mościckiego, Ignacego Pieńkowskiego, Jagodowa, Jana Karola Chodkiewicza, Jana Tarnowskiego, Jana Zamoyskiego, Jeremiego Wiśniowieckiego, Juliana Tuwima, Kazimierza Mireckiego, Kilińskiego, Komisji Edukacji Narodowej: 3 - 9 numery nieparzyste, 23 - 51 numery nieparzyste, Komunalna, Konstantego Ildefonsa Gałczyńskiego, Ks. Jerzego Popiełuszki: 1; 3; 5 - 12A wszystkie numery; 13 - 17a numery nieparzyste, 22 - 41 wszystkie numery, Ks. Józefa Skoczyńskiego, Kwiatowa, Leona Wyczółkowskiego, Leopolda Staffa, Leśna, Ludwika Tołwińskiego, Łąkowa, Makowa, Malinowa, Marcelego Siedlanowskiego, Melchiora Wańkowicza, Metalowców, Mickiewicza, Miła, Narutowicza, Niezłomnych, Ofiar Katynia, Okrzei, Orzeszkowej, Parkingowa, Piwna, Płk. Stanisława Dąbka, Podleśna, Polskiego Czerwonego Krzyża, Prusa, Prymasa Stefana Wyszyńskiego: 3 - 23A numery nieparzyste, 14, 16, 18, Przemysłowa: 1a - 1c, Przyszowska, Romana Dmowskiego, Sienkiewicza, Słoneczna, Słowackiego, Solidarności, Sosnowa, Spacerowa, Spokojna, Stanisława Jaśkiewicza, Stanisława Koniecpolskiego, Stanisława Wyspiańskiego, Stanisława Żółkiewskiego, Stanisławy Koper, Staszica, Stefana Żeromskiego, Swoły, Szkolna, Wąska, Wesoła, Władysława Grabskiego, Wojciecha Kossaka, Wolności, Wrzosowa, Zaułek, Zdzisława Malickiego.";"181800";2
"podkarpackie";"stalowowolski";"Rada Powiatu Stalowowolskiego";3;4;5;30;18093;14590;"Stalowa Wola";"Gmina Radomyśl nad Sanem, Gmina Zaleszany";"181800";0
"podkarpackie";"stalowowolski";"Rada Powiatu Stalowowolskiego";4;6;5;39;27528;22355;"Stalowa Wola";"Gmina Bojanów, Gmina Pysznica, Gmina Zaklików";"181800";8
"podkarpackie";"strzyżowski";"Rada Powiatu Strzyżowskiego";1;3;4;19;11587;9244;"Strzyżów";"gmina Czudec";"181900";0
"podkarpackie";"strzyżowski";"Rada Powiatu Strzyżowskiego";2;5;5;33;18012;14685;"Strzyżów";"gmina Frysztak, gmina Wiśniowa";"181900";3
"podkarpackie";"strzyżowski";"Rada Powiatu Strzyżowskiego";3;3;5;24;10340;8303;"Strzyżów";"gmina Niebylec";"181900";0
"podkarpackie";"strzyżowski";"Rada Powiatu Strzyżowskiego";4;6;5;39;19659;16178;"Strzyżów";"gmina Strzyżów";"181900";0
"podkarpackie";"tarnobrzeski";"Rada Powiatu Tarnobrzeskiego";1;4;4;24;11407;9408;"Tarnobrzeg";"miasto i gmina Baranów Sandomierski";"182000";3
"podkarpackie";"tarnobrzeski";"Rada Powiatu Tarnobrzeskiego";2;4;4;22;12582;10237;"Tarnobrzeg";"gmina Gorzyce";"182000";2
"podkarpackie";"tarnobrzeski";"Rada Powiatu Tarnobrzeskiego";3;3;4;20;9932;8084;"Tarnobrzeg";"gmina Grębów";"182000";0
"podkarpackie";"tarnobrzeski";"Rada Powiatu Tarnobrzeskiego";4;6;5;40;17010;14434;"Tarnobrzeg";"miasto i gmina Nowa Dęba";"182000";1
"podkarpackie";"leski";"Rada Powiatu w Lesku";1;3;7;31;4934;4076;"Lesko";"gminy: Baligród, Cisna";"182100";2
"podkarpackie";"leski";"Rada Powiatu w Lesku";2;6;6;48;10802;9021;"Lesko";"gmina Lesko";"182100";2
"podkarpackie";"leski";"Rada Powiatu w Lesku";3;3;6;25;4812;4096;"Lesko";"gmina Olszanica";"182100";2
"podkarpackie";"leski";"Rada Powiatu w Lesku";4;3;5;21;5307;4397;"Lesko";"gmina Solina";"182100";1
"podlaskie";"augustowski";"Rada Powiatu w Augustowie";1;9;6;66;27263;22620;"Augustów";"miasto Augustów";"200100";5
"podlaskie";"augustowski";"Rada Powiatu w Augustowie";2;4;7;42;11867;9903;"Augustów";"gminy Lipsk, Płaska, Sztabin";"200100";3
"podlaskie";"augustowski";"Rada Powiatu w Augustowie";3;4;7;38;14878;11882;"Augustów";"gminy Augustów, Nowinka, Bargłów Kościelny";"200100";0
"podlaskie";"białostocki";"Rada Powiatu Białostockiego";1;5;5;33;28185;22668;"Białystok";"Gmina Gródek, Michałowo, Supraśl";"200200";2
"podlaskie";"białostocki";"Rada Powiatu Białostockiego";2;5;5;31;28671;22544;"Białystok";"Gmina Zabłudów, Juchnowiec Kościelny, Suraż";"200200";1
"podlaskie";"białostocki";"Rada Powiatu Białostockiego";3;5;5;31;29140;22792;"Białystok";"Czarna Białostocka, Wasilków";"200200";0
"podlaskie";"białostocki";"Rada Powiatu Białostockiego";4;4;5;29;23526;18917;"Białystok";"Gmina Turośń Kościelna, Choroszcz";"200200";0
"podlaskie";"białostocki";"Rada Powiatu Białostockiego";5;4;5;27;23368;19389;"Białystok";"Gmina Łapy , Poświętne";"200200";0
"podlaskie";"białostocki";"Rada Powiatu Białostockiego";6;4;5;27;18671;14882;"Białystok";"Gmina Tykocin, Dobrzyniewo Duże, Zawady";"200200";27
"podlaskie";"bielski";"Rada Powiatu w Bielsku Podlaskim";1;8;4;33;23508;19447;"Bielsk Podlaski";"Miasto Bielsk Podlaski";"200300";1
"podlaskie";"bielski";"Rada Powiatu w Bielsku Podlaskim";2;6;4;26;17563;14475;"Bielsk Podlaski";"Miasto Brańsk, Gmina Brańsk, Gmina Rudka, Gmina Orla, Gmina Boćki";"200300";0
"podlaskie";"bielski";"Rada Powiatu w Bielsku Podlaskim";3;3;3;15;10858;8932;"Bielsk Podlaski";"Gmina Bielsk Podlaski, Gmina Wyszki";"200300";0
"podlaskie";"grajewski";"Rada Powiatu Grajewskiego";1;8;7;69;19725;16306;"Grajewo";"miasto: Grajewo";"200400";24
"podlaskie";"grajewski";"Rada Powiatu Grajewskiego";2;4;5;30;10707;8659;"Grajewo";"Gminy: Grajewo, Rajgród";"200400";0
"podlaskie";"grajewski";"Rada Powiatu Grajewskiego";3;5;4;27;13833;11202;"Grajewo";"Gminy: Radziłów, Szczuczyn, Wąsosz";"200400";6
"podlaskie";"hajnowski";"Rada Powiatu Hajnowskiego";1;7;6;45;18868;16047;"Hajnówka";"Miasto Hajnówka";"200500";1
"podlaskie";"hajnowski";"Rada Powiatu Hajnowskiego";2;4;5;25;10501;8994;"Hajnówka";"Gminy Białowieża, Czyże, Narew, Narewka";"200500";5
"podlaskie";"hajnowski";"Rada Powiatu Hajnowskiego";3;4;4;22;10321;8808;"Hajnówka";"Gminy Hajnówka, Dubicze Cerkiewne, Kleszczele, Czeremcha";"200500";0
"podlaskie";"kolneński";"Rada Powiatu Kolneńskiego";1;4;5;30;9367;7824;"Kolno";"miasto: Kolno";"200600";5
"podlaskie";"kolneński";"Rada Powiatu Kolneńskiego";2;4;6;33;9168;7568;"Kolno";"gminy: Grabowo, Stawiski";"200600";0
"podlaskie";"kolneński";"Rada Powiatu Kolneńskiego";3;3;5;25;8403;6667;"Kolno";"gmina: Kolno";"200600";3
"podlaskie";"kolneński";"Rada Powiatu Kolneńskiego";4;4;5;30;9734;7767;"Kolno";"gminy: Mały Płock, Turośl";"200600";1
"podlaskie";"łomżyński";"Rada Powiatu Łomżyńskiego";1;4;4;21;10913;8867;"Łomża";"gminy: Jedwabne, Przytuły, Wizna";"200700";1
"podlaskie";"łomżyński";"Rada Powiatu Łomżyńskiego";2;4;3;17;11740;9289;"Łomża";"gmina: Łomża";"200700";0
"podlaskie";"łomżyński";"Rada Powiatu Łomżyńskiego";3;3;4;18;9319;7391;"Łomża";"gminy: Miastkowo, Śniadowo";"200700";0
"podlaskie";"łomżyński";"Rada Powiatu Łomżyńskiego";4;3;4;18;7910;6466;"Łomża";"gminy: Nowogród, Zbójna";"200700";0
"podlaskie";"łomżyński";"Rada Powiatu Łomżyńskiego";5;3;4;18;10433;8356;"Łomża";"gmina: Piątnica";"200700";0
"podlaskie";"moniecki";"Rada Powiatu w Mońkach";1;4;5;29;9285;7704;"Mońki";"Gmina Goniądz, Gmina Jaświły";"200800";1
"podlaskie";"moniecki";"Rada Powiatu w Mońkach";2;3;5;25;7144;5911;"Mońki";"Gmina Knyszyn, Gmina Jasionówka";"200800";0
"podlaskie";"moniecki";"Rada Powiatu w Mońkach";3;3;5;25;7992;6532;"Mońki";"Gmina Krypno, Gmina Trzcianne";"200800";1
"podlaskie";"moniecki";"Rada Powiatu w Mońkach";4;5;5;35;13840;11505;"Mońki";"Gmina Mońki";"200800";2
"podlaskie";"sejneński";"Rada Powiatu Sejneńskiego";1;4;6;33;4780;4038;"Sejny";"Miasto Sejny";"200900";0
"podlaskie";"sejneński";"Rada Powiatu Sejneńskiego";2;5;6;38;6489;5407;"Sejny";"Gmina Sejny i Gmina Giby";"200900";0
"podlaskie";"sejneński";"Rada Powiatu Sejneńskiego";3;3;5;25;3652;2920;"Sejny";"Gmina Krasnopol";"200900";1
"podlaskie";"sejneński";"Rada Powiatu Sejneńskiego";4;3;6;26;4054;3354;"Sejny";"Gmina Puńsk";"200900";0
"podlaskie";"siemiatycki";"Rada Powiatu Siemiatyckiego";1;7;5;41;17008;14182;"Siemiatycze";"Miasto i Gmina Drohiczyn, Gmina Dziadkowice, Gmina Grodzisk, Gmina Milejczyce, Gmina Perlejewo";"201000";2
"podlaskie";"siemiatycki";"Rada Powiatu Siemiatyckiego";2;5;6;38;13215;11080;"Siemiatycze";"Miasto Siemiatycze";"201000";1
"podlaskie";"siemiatycki";"Rada Powiatu Siemiatyckiego";3;5;6;40;11750;9834;"Siemiatycze";"Gmina Mielnik, Gmina Nurzec Stacja, Gmina Siemiatycze";"201000";0
"podlaskie";"sokólski";"Rada Powiatu Sokólskiego";1;3;5;23;10470;8882;"Sokółka";"Gmina: Dąbrowa Białostocka";"201100";0
"podlaskie";"sokólski";"Rada Powiatu Sokólskiego";2;4;6;33;13634;11244;"Sokółka";"Gminy: Janów, Korycin, Suchowola";"201100";0
"podlaskie";"sokólski";"Rada Powiatu Sokólskiego";3;5;6;41;15230;12631;"Sokółka";"Gminy: Krynki, Kuźnica, Nowy Dwór, Sidra, Szudziałowo";"201100";0
"podlaskie";"sokólski";"Rada Powiatu Sokólskiego";4;7;9;73;23611;19335;"Sokółka";"Gmina : Sokółka";"201100";2
"podlaskie";"suwalski";"Rada Powiatu w Suwałkach";1;3;3;13;7915;6282;"Suwałki";"gmina Suwałki";"201200";1
"podlaskie";"suwalski";"Rada Powiatu w Suwałkach";2;6;3;20;12959;10301;"Suwałki";"gminy: Bakałarzewo, Filipów, Raczki";"201200";0
"podlaskie";"suwalski";"Rada Powiatu w Suwałkach";3;3;3;13;7076;5662;"Suwałki";"gminy: Jeleniewo, Szypliszki";"201200";0
"podlaskie";"suwalski";"Rada Powiatu w Suwałkach";4;3;3;13;7368;5958;"Suwałki";"gminy: Przerośl, Rutka-Tartak, Wiżajny";"201200";1
"podlaskie";"wysokomazowiecki";"Rada Powiatu Wysokomazowieckiego";1;3;6;27;8964;7206;"Wysokie Mazowieckie";"miasto Wysokie Mazowieckie";"201300";0
"podlaskie";"wysokomazowiecki";"Rada Powiatu Wysokomazowieckiego";2;3;6;28;8212;6867;"Wysokie Mazowieckie";"gmina Ciechanowiec";"201300";0
"podlaskie";"wysokomazowiecki";"Rada Powiatu Wysokomazowieckiego";3;3;6;26;10345;8306;"Wysokie Mazowieckie";"gminy Czyżew i Klukowo";"201300";0
"podlaskie";"wysokomazowiecki";"Rada Powiatu Wysokomazowieckiego";4;3;6;26;10290;8327;"Wysokie Mazowieckie";"gminy Szepietowo i Nowe Piekuty";"201300";0
"podlaskie";"wysokomazowiecki";"Rada Powiatu Wysokomazowieckiego";5;5;6;38;17030;13631;"Wysokie Mazowieckie";"gminy: Kobylin Borzymy, Kulesze Kościelne, Sokoły, Wysokie Mazowieckie";"201300";2
"podlaskie";"zambrowski";"Rada Powiatu Zambrowskiego";1;8;6;59;20162;16602;"Zambrów";"miasto: Zambrów";"201400";1
"podlaskie";"zambrowski";"Rada Powiatu Zambrowskiego";2;6;5;36;13336;10840;"Zambrów";"gminy: Zambrów, Szumowo";"201400";0
"podlaskie";"zambrowski";"Rada Powiatu Zambrowskiego";3;3;4;19;7555;6119;"Zambrów";"gminy: Rutki, Kołaki Kościelne";"201400";0
"pomorskie";"bytowski";"Rada Powiatu Bytowskiego";1;6;3;24;23586;18635;"Bytów";"Gmina Bytów";"220100";8
"pomorskie";"bytowski";"Rada Powiatu Bytowskiego";2;5;4;26;17626;14289;"Bytów";"Gmina Miastko";"220100";29
"pomorskie";"bytowski";"Rada Powiatu Bytowskiego";3;4;3;18;17167;13153;"Bytów";"Gminy: Tuchomie, Lipnica, Parchowo, Studzienice";"220100";3
"pomorskie";"bytowski";"Rada Powiatu Bytowskiego";4;4;3;18;17101;13050;"Bytów";"Gminy: Czarna Dąbrówka, Borzytuchom, Kołczygłowy, Trzebielino";"220100";0
"pomorskie";"chojnicki";"Rada Powiatu Chojnickiego";1;8;6;60;35838;29164;"Chojnice";"Miasto Chojnice";"220200";4
"pomorskie";"chojnicki";"Rada Powiatu Chojnickiego";2;5;6;40;21557;16450;"Chojnice";"Gminy: Chojnice, Konarzyny";"220200";2
"pomorskie";"chojnicki";"Rada Powiatu Chojnickiego";3;3;5;21;14356;10753;"Chojnice";"Gmina Brusy";"220200";1
"pomorskie";"chojnicki";"Rada Powiatu Chojnickiego";4;5;6;42;20632;16313;"Chojnice";"Gmina Czersk";"220200";0
"pomorskie";"człuchowski";"Rada Powiatu Człuchowskiego";1;4;6;30;12187;10330;"Człuchów";"miasto Człuchów";"220300";2
"pomorskie";"człuchowski";"Rada Powiatu Człuchowskiego";2;3;7;32;8152;6643;"Człuchów";"gmina Czarne";"220300";0
"pomorskie";"człuchowski";"Rada Powiatu Człuchowskiego";3;3;6;29;10817;8313;"Człuchów";"gmina Człuchów";"220300";0
"pomorskie";"człuchowski";"Rada Powiatu Człuchowskiego";4;3;6;30;8327;6697;"Człuchów";"gmina Debrzno";"220300";2
"pomorskie";"człuchowski";"Rada Powiatu Człuchowskiego";5;4;6;35;12542;10014;"Człuchów";"gminy Koczała, Przechlewo, Rzeczenica";"220300";0
"pomorskie";"gdański";"Rada Powiatu Gdańskiego";1;6;6;48;28953;22636;"Pruszcz Gdański";"Miasto Pruszcz Gdański";"220400";0
"pomorskie";"gdański";"Rada Powiatu Gdańskiego";2;4;6;32;21247;16494;"Pruszcz Gdański";"Gminy: Cedry Wielkie, Pszczółki, Suchy Dąb";"220400";1
"pomorskie";"gdański";"Rada Powiatu Gdańskiego";3;4;6;34;18599;14252;"Pruszcz Gdański";"Gmina Kolbudy";"220400";2
"pomorskie";"gdański";"Rada Powiatu Gdańskiego";4;3;6;30;17621;13626;"Pruszcz Gdański";"Gminy: Przywidz, Trąbki Wielkie";"220400";1
"pomorskie";"gdański";"Rada Powiatu Gdańskiego";5;6;6;46;32226;23926;"Pruszcz Gdański";"Gmina Pruszcz Gdański";"220400";2
"pomorskie";"kartuski";"Rada Powiatu Kartuskiego";1;7;5;44;33989;24183;"Kartuzy";"Gmina Chmielno, Gmina Sierakowice i Gmina Sulęczyno";"220500";0
"pomorskie";"kartuski";"Rada Powiatu Kartuskiego";2;6;5;40;32167;24658;"Kartuzy";"Gmina Kartuzy";"220500";4
"pomorskie";"kartuski";"Rada Powiatu Kartuskiego";3;10;5;60;55085;40114;"Kartuzy";"Gmina Przodkowo i Gmina Żukowo";"220500";0
"pomorskie";"kartuski";"Rada Powiatu Kartuskiego";4;4;5;29;22196;16077;"Kartuzy";"Gmina Somonino i Gmina Stężyca";"220500";4
"pomorskie";"kościerski";"Rada Powiatu Kościerskiego";1;6;5;40;21638;17378;"Kościerzyna";"Miasto Kościerzyna";"220600";7
"pomorskie";"kościerski";"Rada Powiatu Kościerskiego";2;4;5;30;15776;11962;"Kościerzyna";"Gmina Kościerzyna";"220600";3
"pomorskie";"kościerski";"Rada Powiatu Kościerskiego";3;4;5;27;14402;10960;"Kościerzyna";"Gmina Lipusz, Dziemiany, Karsin";"220600";0
"pomorskie";"kościerski";"Rada Powiatu Kościerskiego";4;5;5;33;18449;14042;"Kościerzyna";"Gmina Nowa Karczma, Liniewo, Stara Kiszewa";"220600";4
"pomorskie";"kwidzyński";"Rada Powiatu Kwidzyńskiego";1;8;5;50;33750;27692;"Kwidzyn";"Miasto Kwidzyn";"220700";4
"pomorskie";"kwidzyński";"Rada Powiatu Kwidzyńskiego";2;3;5;25;12122;9857;"Kwidzyn";"Gmina Prabuty";"220700";0
"pomorskie";"kwidzyński";"Rada Powiatu Kwidzyńskiego";3;4;5;30;14034;10900;"Kwidzyn";"Gminy Gardeja i Sadlinki";"220700";0
"pomorskie";"kwidzyński";"Rada Powiatu Kwidzyńskiego";4;4;5;30;16776;12891;"Kwidzyn";"Gminy Kwidzyn i Ryjewo";"220700";0
"pomorskie";"lęborski";"Rada Powiatu Lęborskiego";1;10;8;90;31204;25314;"Lębork";"Lębork";"220800";2
"pomorskie";"lęborski";"Rada Powiatu Lęborskiego";2;3;8;38;8776;7178;"Lębork";"Łeba, Wicko";"220800";0
"pomorskie";"lęborski";"Rada Powiatu Lęborskiego";3;6;7;51;20494;15609;"Lębork";"Cewice, Nowa Wieś Lęborska";"220800";0
"pomorskie";"malborski";"Rada Powiatu Malborskiego";1;10;5;60;34240;28366;"Malbork";"Miasto Malbork";"220900";5
"pomorskie";"malborski";"Rada Powiatu Malborskiego";2;7;5;45;23811;18784;"Malbork";"Gminy: Lichnowy, Malbork, Miłoradz, Nowy Staw, Stare Pole";"220900";0
"pomorskie";"nowodworski";"Rada Powiatu w Nowym Dworze Gdańskim";1;7;5;42;16363;13201;"Nowy Dwór Gdański";"Miasto i Gmina Nowy Dwór Gdański";"221000";4
"pomorskie";"nowodworski";"Rada Powiatu w Nowym Dworze Gdańskim";2;8;5;49;17031;13874;"Nowy Dwór Gdański";"Gminy: Ostaszewo, Sztutowo, Stegna, Miasto Krynica Morska";"221000";0
"pomorskie";"pucki";"Rada Powiatu Puckiego";1;5;5;32;20322;16681;"Puck";"Miasta: Hel, Jastarnia, Władysławowo";"221100";5
"pomorskie";"pucki";"Rada Powiatu Puckiego";2;9;5;55;37268;28760;"Puck";"Miasto Puck, Gmina Puck";"221100";3
"pomorskie";"pucki";"Rada Powiatu Puckiego";3;4;4;24;18602;14010;"Puck";"Gmina Kosakowo";"221100";3
"pomorskie";"pucki";"Rada Powiatu Puckiego";4;3;5;24;10739;8271;"Puck";"Gmina Krokowa";"221100";0
"pomorskie";"słupski";"Rada Powiatu Słupskiego";1;5;5;31;20802;16409;"Słupsk";"gmina Damnica, gmina Potęgowo, gmina Dębnica Kaszubska";"221200";3
"pomorskie";"słupski";"Rada Powiatu Słupskiego";2;4;5;28;19388;15309;"Słupsk";"gmina Smołdzino, gmina Główczyce, gmina Ustka";"221200";6
"pomorskie";"słupski";"Rada Powiatu Słupskiego";3;4;5;28;18168;13948;"Słupsk";"gmina Redzikowo";"221200";2
"pomorskie";"słupski";"Rada Powiatu Słupskiego";4;5;4;26;21232;16640;"Słupsk";"gmina Kępice, gmina Kobylnica";"221200";2
"pomorskie";"słupski";"Rada Powiatu Słupskiego";5;3;4;18;12942;11148;"Słupsk";"miasto Ustka";"221200";6
"pomorskie";"starogardzki";"Rada Powiatu Starogardzkiego";1;8;6;58;41486;33858;"Starogard Gdański";"Miasto Starogard Gdański";"221300";0
"pomorskie";"starogardzki";"Rada Powiatu Starogardzkiego";2;3;6;30;16423;12481;"Starogard Gdański";"Gmina Starogard Gdański";"221300";0
"pomorskie";"starogardzki";"Rada Powiatu Starogardzkiego";3;6;6;46;29660;22911;"Starogard Gdański";"Gmina Czarna Woda, Gmina Kaliska, Gmina Lubichowo, Gmina Osieczna, Gmina Zblewo";"221300";1
"pomorskie";"starogardzki";"Rada Powiatu Starogardzkiego";4;3;6;28;18141;14212;"Starogard Gdański";"Gmina Bobowo, Gmina Osiek, Gmina Skórcz, Miasto Skórcz, Gmina Smętowo Graniczne";"221300";3
